row_id,lexeme_id,concept_id,sense_id,variant_group_id,surface_form,canonical_concept,swahili_gloss,english_gloss,category,sheng_text,swahili_text,english_text,code_switch_level,review_class,source_name,source_type,generation_method,permission_basis,training_use_allowed,commercial_use_allowed,review_status,confidence,native_rating_1_to_5,theology_rating_1_to_5,native_correction_sheng,native_correction_swahili,native_correction_english,reviewer_notes,approved
T001386,L00258,C0137,S00258,V0116,Kingdom of God,Kingdom of God,Ufalme wa Mungu,Kingdom of God,religion,Diana anataka Sheng ya concept 'Kingdom of God' na ametumia 'Kingdom of God' kama candidate.,Diana anataka namna ya Sheng kwa dhana 'Ufalme wa Mungu' na ametumia 'Kingdom of God' kama pendekezo.,Diana wants a Sheng rendering for 'Kingdom of God' and used 'Kingdom of God' as a candidate.,high,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T025650,L00200,C0109,S00200,V0088,redeem,redeem,komboa,redeem,religion,maze Yusuf alisema 'redeem' kwa convo ya faith leo pale campo.,Yusuf alitumia 'redeem' kumaanisha komboa katika mazungumzo ya imani leo pale chuoni.,Yusuf used 'redeem' to mean redeem in a faith conversation today at campus.,medium,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T096900,L00050,C0030,S00050,V0015,jamaa,guy/man,jamaa,guy / man,people,maze Kendi ametumia 'jamaa' kwa story ya Naks leo.,Kendi ametumia 'jamaa' kumaanisha jamaa katika mazungumzo ya Nakuru leo.,Kendi used 'jamaa' to mean guy  in a conversation at Nakuru today.,low,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T017696,L00030,C0016,S00030,V0011,mudhama,mother,mama,mother / mum,family,maze Lulu ametumia 'mudhama' kwa story ya keja leo.,Lulu ametumia 'mudhama' kumaanisha mama katika mazungumzo ya nyumbani leo.,Lulu used 'mudhama' to mean mother  in a conversation at home today.,high,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T050969,L00019,C0014,S00019,V0009,tao,town/CBD,mji,town / CBD,places,maze Esther ametumia 'tao' kwa story ya estate leo.,Esther ametumia 'tao' kumaanisha mji katika mazungumzo ya estate leo.,Esther used 'tao' to mean town  in a conversation at the estate today.,high,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T061704,L00017,C0012,S00017,V0007,ndaki,house/home,nyumba,house / home,places,maze Sam ametumia 'ndaki' kwa story ya stage leo.,Sam ametumia 'ndaki' kumaanisha nyumba katika mazungumzo ya stendi leo.,Sam used 'ndaki' to mean house  in a conversation at the stage today.,high,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T071081,L00053,C0032,S00053,V0020,mbogi,crew/group,kundi,crew / group,social,maze Diana ametumia 'mbogi' kwa story ya Embakasi leo.,Diana ametumia 'mbogi' kumaanisha kundi katika mazungumzo ya Embakasi leo.,Diana used 'mbogi' to mean crew  in a conversation at Embakasi today.,light,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T003139,L00346,C0180,S00346,V0159,tithe,tithe,zaka,tithe,religion,Ian anataka Sheng ya concept 'tithe' na ametumia 'tithe' kama candidate.,Ian anataka namna ya Sheng kwa dhana 'zaka' na ametumia 'tithe' kama pendekezo.,Ian wants a Sheng rendering for 'tithe' and used 'tithe' as a candidate.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T027668,L00178,C0098,S00178,V0077,prayer,prayer,sala/maombi,prayer,religion,maze Amani alisema 'prayer' kwa convo ya faith leo pale job.,Amani alitumia 'prayer' kumaanisha sala katika mazungumzo ya imani leo pale kazini.,Amani used 'prayer' to mean prayer in a faith conversation today at work.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T017754,L00088,C0046,S00088,V0034,makanga,matatu conductor,kondakta,matatu conductor,transport,maze Lulu ametumia 'makanga' kwa story ya keja leo.,Lulu ametumia 'makanga' kumaanisha kondakta katika mazungumzo ya nyumbani leo.,Lulu used 'makanga' to mean matatu conductor in a conversation at home today.,high,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T078240,L00072,C0041,S00072,V0029,kobole,five shillings,shilingi tano,5 Kenyan shillings,money,maze Ian ametumia 'kobole' kwa story ya Ngara leo.,Ian ametumia 'kobole' kumaanisha shilingi tano katika mazungumzo ya Ngara leo.,Ian used 'kobole' to mean 5 Kenyan shillings in a conversation at Ngara today.,low,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T002237,L00357,C0186,S00357,V0165,Mwanzo,Genesis,Mwanzo,Genesis,religion,maze Faith alisema 'Mwanzo' kwa convo ya faith leo pale tao.,Faith alitumia 'Mwanzo' kumaanisha Mwanzo katika mazungumzo ya imani leo pale mjini.,Faith used 'Mwanzo' to mean Genesis in a faith conversation today at town.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T026496,L00026,C0016,S00026,V0011,masa,mother,mama,mother / mum,family,maze Esther ametumia 'masa' kwa story ya campo leo.,Esther ametumia 'masa' kumaanisha mama katika mazungumzo ya chuoni leo.,Esther used 'masa' to mean mother  in a conversation at campus today.,high,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T049195,L00285,C0150,S00285,V0129,crucify,crucify,sulubisha,crucify,religion,maze Pato alisema 'crucify' kwa convo ya faith leo pale estate.,Pato alitumia 'crucify' kumaanisha sulubisha katika mazungumzo ya imani leo pale estate.,Pato used 'crucify' to mean crucify in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T058439,L00349,C0182,S00349,V0161,hekalu,temple,hekalu,temple,religion,maze Amani alisema 'hekalu' kwa convo ya faith leo pale stage.,Amani alitumia 'hekalu' kumaanisha hekalu katika mazungumzo ya imani leo pale stendi.,Amani used 'hekalu' to mean temple in a faith conversation today at the stage.,medium,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T036983,L00313,C0164,S00313,V0143,amani,peace,amani,peace,religion,maze Pato alisema 'amani' kwa convo ya faith leo pale church.,Pato alitumia 'amani' kumaanisha amani katika mazungumzo ya imani leo pale kanisani.,Pato used 'amani' to mean peace in a faith conversation today at church.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T007119,L00137,C0081,S00137,V0060,jako,coat/jacket,koti,coat / jacket,objects,maze Kevin ametumia 'jako' kwa story ya tao leo.,Kevin ametumia 'jako' kumaanisha koti katika mazungumzo ya mjini leo.,Kevin used 'jako' to mean coat  in a conversation at town today.,medium,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T084899,L00289,C0152,S00289,V0131,baptism,baptism,ubatizo,baptism,religion,maze Kendi alisema 'baptism' kwa convo ya faith leo pale Ronga.,Kendi alitumia 'baptism' kumaanisha ubatizo katika mazungumzo ya imani leo pale Rongai.,Kendi used 'baptism' to mean baptism in a faith conversation today at Rongai.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T009463,L00333,C0174,S00333,V0153,maarifa,knowledge,maarifa,knowledge,religion,maze Amani alisema 'maarifa' kwa convo ya faith leo pale mtaa.,Amani alitumia 'maarifa' kumaanisha maarifa katika mazungumzo ya imani leo pale mtaani.,Amani used 'maarifa' to mean knowledge in a faith conversation today at the neighborhood.,medium,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T044041,L00231,C0124,S00231,V0103,baraka,blessing,baraka,blessing,religion,maze Yusuf alisema 'baraka' kwa convo ya faith leo pale base.,Yusuf alitumia 'baraka' kumaanisha baraka katika mazungumzo ya imani leo pale mahali.,Yusuf used 'baraka' to mean blessing in a faith conversation today at the spot.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T057630,L00023,C0016,S00023,V0011,matha,mother,mama,mother / mum,family,maze Ruth ametumia 'matha' kwa story ya CBD leo.,Ruth ametumia 'matha' kumaanisha mama katika mazungumzo ya CBD leo.,Ruth used 'matha' to mean mother  in a conversation at the CBD today.,high,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T002054,L00174,C0097,S00174,V0076,omba,pray,omba,pray,religion,maze Faith alisema 'omba' kwa convo ya faith leo pale tao.,Faith alitumia 'omba' kumaanisha omba katika mazungumzo ya imani leo pale mjini.,Faith used 'omba' to mean pray in a faith conversation today at town.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T088194,L00148,C0084,S00148,V0063,dhafu,mathematics,hisabati,mathematics,education,maze Peter ametumia 'dhafu' kwa story ya Ronga leo.,Peter ametumia 'dhafu' kumaanisha hisabati katika mazungumzo ya Rongai leo.,Peter used 'dhafu' to mean mathematics in a conversation at Rongai today.,low,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T008374,L00318,C0166,S00318,V0145,hope,hope,tumaini,hope,religion,Peter anauliza maana ya 'hope' kwa Bible study ya leo.,Peter anauliza maana ya 'hope' katika somo la Biblia la leo.,Peter is asking what 'hope' means in the Bible study today.,medium,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T023677,L00267,C0142,S00267,V0121,nuru,light,nuru,light,religion,maze Kendi alisema 'nuru' kwa convo ya faith leo pale campo.,Kendi alitumia 'nuru' kumaanisha nuru katika mazungumzo ya imani leo pale chuoni.,Kendi used 'nuru' to mean light in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T022583,L00193,C0106,S00193,V0085,msamaha,forgiveness,msamaha,forgiveness,religion,maze Faith alisema 'msamaha' kwa convo ya faith leo pale campo.,Faith alitumia 'msamaha' kumaanisha msamaha katika mazungumzo ya imani leo pale chuoni.,Faith used 'msamaha' to mean forgiveness in a faith conversation today at campus.,high,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T099110,L00220,C0119,S00220,V0098,gospel,gospel,injili,gospel,religion,maze Yusuf alisema 'gospel' kwa convo ya faith leo pale Naks.,Yusuf alitumia 'gospel' kumaanisha injili katika mazungumzo ya imani leo pale Nakuru.,Yusuf used 'gospel' to mean gospel in a faith conversation today at Nakuru.,medium,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T082800,L00230,C0123,S00230,V0102,bless,bless,bariki,bless,religion,maze Amani alisema 'bless' kwa convo ya faith leo pale Ronga.,Amani alitumia 'bless' kumaanisha bariki katika mazungumzo ya imani leo pale Rongai.,Amani used 'bless' to mean bless in a faith conversation today at Rongai.,medium,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T019080,L00072,C0041,S00072,V0029,kobole,five shillings,shilingi tano,5 Kenyan shillings,money,maze Tina ametumia 'kobole' kwa story ya keja leo.,Tina ametumia 'kobole' kumaanisha shilingi tano katika mazungumzo ya nyumbani leo.,Tina used 'kobole' to mean 5 Kenyan shillings in a conversation at home today.,medium,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T063355,L00165,C0092,S00165,V0071,Jah,God,Mungu,God,religion,maze Esther alisema 'Jah' kwa convo ya faith leo pale stage.,Esther alitumia 'Jah' kumaanisha Mungu katika mazungumzo ya imani leo pale stendi.,Esther used 'Jah' to mean God in a faith conversation today at the stage.,high,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
