row_id,lexeme_id,concept_id,sense_id,variant_group_id,surface_form,canonical_concept,swahili_gloss,english_gloss,category,sheng_text,swahili_text,english_text,code_switch_level,review_class,source_name,source_type,generation_method,permission_basis,training_use_allowed,commercial_use_allowed,review_status,confidence
T049072,L00162,C0092,S00162,V0071,Mungu,God,Mungu,God,religion,maze Pato alisema 'Mungu' kwa convo ya faith leo pale estate.,Pato alitumia 'Mungu' kumaanisha Mungu katika mazungumzo ya imani leo pale estate.,Pato used 'Mungu' to mean God in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049073,L00163,C0092,S00163,V0071,God,God,Mungu,God,religion,maze Pato alisema 'God' kwa convo ya faith leo pale estate.,Pato alitumia 'God' kumaanisha Mungu katika mazungumzo ya imani leo pale estate.,Pato used 'God' to mean God in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049074,L00164,C0092,S00164,V0071,Mola,God,Mungu,God,religion,maze Pato alisema 'Mola' kwa convo ya faith leo pale estate.,Pato alitumia 'Mola' kumaanisha Mungu katika mazungumzo ya imani leo pale estate.,Pato used 'Mola' to mean God in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049075,L00165,C0092,S00165,V0071,Jah,God,Mungu,God,religion,maze Pato alisema 'Jah' kwa convo ya faith leo pale estate.,Pato alitumia 'Jah' kumaanisha Mungu katika mazungumzo ya imani leo pale estate.,Pato used 'Jah' to mean God in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049076,L00166,C0093,S00166,V0072,amen,Amen,Amina,amen,religion,maze Pato alisema 'amen' kwa convo ya faith leo pale estate.,Pato alitumia 'amen' kumaanisha Amina katika mazungumzo ya imani leo pale estate.,Pato used 'amen' to mean amen in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049077,L00167,C0093,S00167,V0072,amina,Amen,Amina,amen,religion,maze Pato alisema 'amina' kwa convo ya faith leo pale estate.,Pato alitumia 'amina' kumaanisha Amina katika mazungumzo ya imani leo pale estate.,Pato used 'amina' to mean amen in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049078,L00168,C0094,S00168,V0073,umba,create,umba,create,religion,maze Pato alisema 'umba' kwa convo ya faith leo pale estate.,Pato alitumia 'umba' kumaanisha umba katika mazungumzo ya imani leo pale estate.,Pato used 'umba' to mean create in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049079,L00169,C0094,S00169,V0073,create,create,umba,create,religion,maze Pato alisema 'create' kwa convo ya faith leo pale estate.,Pato alitumia 'create' kumaanisha umba katika mazungumzo ya imani leo pale estate.,Pato used 'create' to mean create in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049080,L00170,C0095,S00170,V0074,uumbaji,creation,uumbaji,creation,religion,maze Pato alisema 'uumbaji' kwa convo ya faith leo pale estate.,Pato alitumia 'uumbaji' kumaanisha uumbaji katika mazungumzo ya imani leo pale estate.,Pato used 'uumbaji' to mean creation in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049081,L00171,C0095,S00171,V0074,creation,creation,uumbaji,creation,religion,maze Pato alisema 'creation' kwa convo ya faith leo pale estate.,Pato alitumia 'creation' kumaanisha uumbaji katika mazungumzo ya imani leo pale estate.,Pato used 'creation' to mean creation in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049082,L00172,C0096,S00172,V0075,Muumba,creator,Muumba,creator,religion,maze Pato alisema 'Muumba' kwa convo ya faith leo pale estate.,Pato alitumia 'Muumba' kumaanisha Muumba katika mazungumzo ya imani leo pale estate.,Pato used 'Muumba' to mean creator in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049083,L00173,C0096,S00173,V0075,Creator,creator,Muumba,creator,religion,maze Pato alisema 'Creator' kwa convo ya faith leo pale estate.,Pato alitumia 'Creator' kumaanisha Muumba katika mazungumzo ya imani leo pale estate.,Pato used 'Creator' to mean creator in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049084,L00174,C0097,S00174,V0076,omba,pray,omba,pray,religion,maze Pato alisema 'omba' kwa convo ya faith leo pale estate.,Pato alitumia 'omba' kumaanisha omba katika mazungumzo ya imani leo pale estate.,Pato used 'omba' to mean pray in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049085,L00175,C0097,S00175,V0076,pray,pray,omba,pray,religion,maze Pato alisema 'pray' kwa convo ya faith leo pale estate.,Pato alitumia 'pray' kumaanisha omba katika mazungumzo ya imani leo pale estate.,Pato used 'pray' to mean pray in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049086,L00176,C0098,S00176,V0077,sala,prayer,sala/maombi,prayer,religion,maze Pato alisema 'sala' kwa convo ya faith leo pale estate.,Pato alitumia 'sala' kumaanisha sala katika mazungumzo ya imani leo pale estate.,Pato used 'sala' to mean prayer in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049087,L00177,C0098,S00177,V0077,maombi,prayer,sala/maombi,prayer,religion,maze Pato alisema 'maombi' kwa convo ya faith leo pale estate.,Pato alitumia 'maombi' kumaanisha sala katika mazungumzo ya imani leo pale estate.,Pato used 'maombi' to mean prayer in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049088,L00178,C0098,S00178,V0077,prayer,prayer,sala/maombi,prayer,religion,maze Pato alisema 'prayer' kwa convo ya faith leo pale estate.,Pato alitumia 'prayer' kumaanisha sala katika mazungumzo ya imani leo pale estate.,Pato used 'prayer' to mean prayer in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049089,L00179,C0099,S00179,V0078,imani,faith,imani,faith,religion,maze Pato alisema 'imani' kwa convo ya faith leo pale estate.,Pato alitumia 'imani' kumaanisha imani katika mazungumzo ya imani leo pale estate.,Pato used 'imani' to mean faith in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049090,L00180,C0099,S00180,V0078,faith,faith,imani,faith,religion,maze Pato alisema 'faith' kwa convo ya faith leo pale estate.,Pato alitumia 'faith' kumaanisha imani katika mazungumzo ya imani leo pale estate.,Pato used 'faith' to mean faith in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049091,L00181,C0100,S00181,V0079,amini,believe,amini,believe,religion,maze Pato alisema 'amini' kwa convo ya faith leo pale estate.,Pato alitumia 'amini' kumaanisha amini katika mazungumzo ya imani leo pale estate.,Pato used 'amini' to mean believe in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049092,L00182,C0100,S00182,V0079,believe,believe,amini,believe,religion,maze Pato alisema 'believe' kwa convo ya faith leo pale estate.,Pato alitumia 'believe' kumaanisha amini katika mazungumzo ya imani leo pale estate.,Pato used 'believe' to mean believe in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049093,L00183,C0101,S00183,V0080,neema,grace,neema,grace,religion,maze Pato alisema 'neema' kwa convo ya faith leo pale estate.,Pato alitumia 'neema' kumaanisha neema katika mazungumzo ya imani leo pale estate.,Pato used 'neema' to mean grace in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049094,L00184,C0101,S00184,V0080,grace,grace,neema,grace,religion,maze Pato alisema 'grace' kwa convo ya faith leo pale estate.,Pato alitumia 'grace' kumaanisha neema katika mazungumzo ya imani leo pale estate.,Pato used 'grace' to mean grace in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049095,L00185,C0102,S00185,V0081,rehema,mercy,rehema,mercy,religion,maze Pato alisema 'rehema' kwa convo ya faith leo pale estate.,Pato alitumia 'rehema' kumaanisha rehema katika mazungumzo ya imani leo pale estate.,Pato used 'rehema' to mean mercy in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049096,L00186,C0102,S00186,V0081,mercy,mercy,rehema,mercy,religion,maze Pato alisema 'mercy' kwa convo ya faith leo pale estate.,Pato alitumia 'mercy' kumaanisha rehema katika mazungumzo ya imani leo pale estate.,Pato used 'mercy' to mean mercy in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049097,L00187,C0103,S00187,V0082,dhambi,sin,dhambi,sin,religion,maze Pato alisema 'dhambi' kwa convo ya faith leo pale estate.,Pato alitumia 'dhambi' kumaanisha dhambi katika mazungumzo ya imani leo pale estate.,Pato used 'dhambi' to mean sin in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T049098,L00188,C0103,S00188,V0082,sin,sin,dhambi,sin,religion,maze Pato alisema 'sin' kwa convo ya faith leo pale estate.,Pato alitumia 'sin' kumaanisha dhambi katika mazungumzo ya imani leo pale estate.,Pato used 'sin' to mean sin in a faith conversation today at the estate.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
